proto,service,spkts,dpkts,sbytes,dbytes,dur,state,attack_cat,label
TCP,http,88,2,942,8134,0.09587054173009246,FIN,Normal,0
UDP,dns,33,55,4858,5720,0.2345775900324727,INT,Generic,1
TCP,ftp,50,79,1578,7184,0.8350775576709254,CON,Exploits,1
UDP,-,97,52,4357,6462,0.5390481673921431,REQ,Fuzzers,1
TCP,http,76,15,1237,2820,0.12171221011507927,FIN,Normal,0
UDP,dns,60,67,4212,8504,0.37017137223869945,INT,Generic,1
TCP,ftp,39,84,1028,4617,0.964837922791549,CON,Exploits,1
UDP,-,15,84,2456,1257,0.9301821778020839,REQ,Fuzzers,1
TCP,http,38,30,4566,288,0.31280528206987035,FIN,Normal,0
UDP,dns,77,33,3857,4468,0.8187441961016123,INT,Generic,1
TCP,ftp,2,70,2201,3227,0.40582551833817515,CON,Exploits,1
UDP,-,42,5,1216,9864,0.7062364297347262,REQ,Fuzzers,1
TCP,http,53,72,3233,9617,0.8110533737415478,FIN,Normal,0
UDP,dns,44,40,4658,7954,0.9122886982806269,INT,Generic,1
TCP,ftp,40,54,4549,8479,0.9177522258973908,CON,Exploits,1
UDP,-,18,87,2957,904,0.9018371604496425,REQ,Fuzzers,1
TCP,http,48,70,1441,9978,0.41502836968960943,FIN,Normal,0
UDP,dns,4,9,3040,2261,0.5718159890460228,INT,Generic,1
TCP,ftp,79,73,3239,5839,0.8765454316960803,CON,Exploits,1
UDP,-,37,52,1186,9090,0.27656346423887446,REQ,Fuzzers,1
TCP,http,14,72,1086,6373,0.03543353246826231,FIN,Normal,0
UDP,dns,16,59,555,3142,0.8827354094158086,INT,Generic,1
TCP,ftp,93,25,4900,1587,0.6321288410741651,CON,Exploits,1
UDP,-,11,92,1599,1093,0.4857263002531458,REQ,Fuzzers,1
TCP,http,66,21,646,8941,0.22336334906887134,FIN,Normal,0
UDP,dns,19,19,722,9232,0.23294440829575813,INT,Generic,1
TCP,ftp,5,69,3619,9126,0.23391717522093314,CON,Exploits,1
UDP,-,81,67,2270,4705,0.9207950195541097,REQ,Fuzzers,1
TCP,http,5,51,1788,1653,0.6727764612140196,FIN,Normal,0
UDP,dns,57,48,1821,2919,0.5887305996817812,INT,Generic,1
TCP,ftp,76,61,1836,1133,0.2963947382853115,CON,Exploits,1
UDP,-,60,90,2189,671,0.35400325898028717,REQ,Fuzzers,1
TCP,http,65,21,3270,3442,0.16102776321278,FIN,Normal,0
UDP,dns,42,14,2144,1461,0.0546173452647134,INT,Generic,1
TCP,ftp,57,82,3858,362,0.9845669828951711,CON,Exploits,1
UDP,-,39,76,3092,6999,0.3216446603833304,REQ,Fuzzers,1
TCP,http,51,48,867,9915,0.6273113809351796,FIN,Normal,0
UDP,dns,46,44,4846,8990,0.6082304747210099,INT,Generic,1
TCP,ftp,51,80,4184,3150,0.30983584224400684,CON,Exploits,1
UDP,-,67,92,1960,9846,0.3345463710801333,REQ,Fuzzers,1
TCP,http,58,0,3115,8193,0.15006299140966872,FIN,Normal,0
UDP,dns,54,28,4525,3044,0.9295313682510112,INT,Generic,1
TCP,ftp,50,69,3217,6833,0.285649531185439,CON,Exploits,1
UDP,-,51,71,544,2591,0.06699555212871555,REQ,Fuzzers,1
TCP,http,96,28,548,2470,0.12226279400776385,FIN,Normal,0
UDP,dns,84,17,3565,1736,0.01511418210014559,INT,Generic,1
TCP,ftp,11,9,3494,7625,0.7233713186198345,CON,Exploits,1
UDP,-,55,1,2803,2267,0.8751314003370191,REQ,Fuzzers,1
TCP,http,85,5,4620,8412,0.019315794607723147,FIN,Normal,0
UDP,dns,52,80,1872,5437,0.6222718191755031,INT,Generic,1
TCP,ftp,56,79,2668,5240,0.7402768643227525,CON,Exploits,1
UDP,-,70,69,4796,816,0.8392250227191994,REQ,Fuzzers,1
TCP,http,93,37,619,8415,0.10281783186214744,FIN,Normal,0
UDP,dns,8,51,3338,790,0.938049754258926,INT,Generic,1
TCP,ftp,28,10,4166,4042,0.5429233911784811,CON,Exploits,1
UDP,-,68,53,1715,5874,0.3510708365420664,REQ,Fuzzers,1
TCP,http,42,52,2065,975,0.12955565727321017,FIN,Normal,0
UDP,dns,56,72,4044,2568,0.2574107361734965,INT,Generic,1
TCP,ftp,22,1,1167,4842,0.9434819726365808,CON,Exploits,1
UDP,-,90,24,3007,5189,0.4965565585080298,REQ,Fuzzers,1
TCP,http,59,28,3735,833,0.262916075043799,FIN,Normal,0
UDP,dns,88,75,4623,9327,0.7921348157701633,INT,Generic,1
TCP,ftp,80,14,2948,3607,0.4717180614922899,CON,Exploits,1
UDP,-,98,67,824,686,0.293395607043217,REQ,Fuzzers,1
TCP,http,79,24,1794,9356,0.2733998010171881,FIN,Normal,0
UDP,dns,91,53,3816,8885,0.8152561948596765,INT,Generic,1
TCP,ftp,56,83,4402,9104,0.1631844135540087,CON,Exploits,1
UDP,-,25,92,4410,6384,0.7662534662655802,REQ,Fuzzers,1
TCP,http,21,36,1938,3801,0.21899830103075135,FIN,Normal,0
UDP,dns,10,80,3994,4292,0.8002231928751012,INT,Generic,1
TCP,ftp,6,38,4146,6837,0.3335750179408643,CON,Exploits,1
UDP,-,25,32,2649,1050,0.8784446685209262,REQ,Fuzzers,1
TCP,http,6,16,4717,652,0.8799835095071125,FIN,Normal,0
UDP,dns,15,75,4854,6827,0.41119654476589373,INT,Generic,1
TCP,ftp,35,43,4691,246,0.6861935441899669,CON,Exploits,1
UDP,-,39,21,2300,8423,0.9896496694108095,REQ,Fuzzers,1
TCP,http,1,91,574,9586,0.23180332701903927,FIN,Normal,0
UDP,dns,25,93,2456,7687,0.09182072096330529,INT,Generic,1
TCP,ftp,60,7,2198,4320,0.6639932308801948,CON,Exploits,1
UDP,-,56,54,398,2399,0.4985889046507229,REQ,Fuzzers,1
TCP,http,39,80,4427,1835,0.4222480909172177,FIN,Normal,0
UDP,dns,50,8,4625,1175,0.5313590894094217,INT,Generic,1
TCP,ftp,82,2,700,476,0.953350903085335,CON,Exploits,1
UDP,-,71,22,2757,3953,0.1932157460630004,REQ,Fuzzers,1
TCP,http,73,70,4842,1574,0.7259195900972853,FIN,Normal,0
UDP,dns,50,76,1723,7688,0.9749232422482451,INT,Generic,1
TCP,ftp,76,93,4530,6499,0.1813976992273022,CON,Exploits,1
UDP,-,70,27,4539,6856,0.9749481469495955,REQ,Fuzzers,1
TCP,http,17,22,348,4281,0.16987378901308192,FIN,Normal,0
UDP,dns,95,37,4982,3065,0.9609691898262923,INT,Generic,1
TCP,ftp,49,56,632,5253,0.17824576684582338,CON,Exploits,1
UDP,-,69,56,4191,7855,0.6083431556977961,REQ,Fuzzers,1
TCP,http,96,26,2621,9783,0.37696780227147997,FIN,Normal,0
UDP,dns,11,74,2786,9885,0.7052853163826511,INT,Generic,1
TCP,ftp,35,91,1677,3890,0.1726994757884307,CON,Exploits,1
UDP,-,56,53,1427,1881,0.670660896118477,REQ,Fuzzers,1
TCP,http,82,0,4098,3658,0.5877200992506554,FIN,Normal,0
UDP,dns,6,1,4161,1979,0.5430756111969074,INT,Generic,1
TCP,ftp,78,17,1168,5320,0.2277983337415559,CON,Exploits,1
UDP,-,69,52,3417,8488,0.46037301696872257,REQ,Fuzzers,1
TCP,http,96,42,296,3263,0.6384915621878994,FIN,Normal,0
UDP,dns,28,27,698,5845,0.828827809100867,INT,Generic,1
TCP,ftp,27,83,1797,4427,0.36568028534240393,CON,Exploits,1
UDP,-,9,81,3213,8299,0.810454226335624,REQ,Fuzzers,1
TCP,http,65,49,3767,142,0.9441178402280551,FIN,Normal,0
UDP,dns,60,19,4760,7001,0.9964316954960643,INT,Generic,1
TCP,ftp,22,35,319,791,0.5884201435233154,CON,Exploits,1
UDP,-,6,44,732,6940,0.110313503163323,REQ,Fuzzers,1
TCP,http,25,75,2483,831,0.850866681681278,FIN,Normal,0
UDP,dns,52,10,3961,9901,0.32029011787235684,INT,Generic,1
TCP,ftp,15,22,4325,9111,0.7584530866129165,CON,Exploits,1
UDP,-,16,49,711,7907,0.4835591761233844,REQ,Fuzzers,1
TCP,http,57,98,3130,2292,0.45035427966819785,FIN,Normal,0
UDP,dns,94,97,1155,3741,0.7722543027816015,INT,Generic,1
TCP,ftp,17,97,3106,7321,0.3029723877072673,CON,Exploits,1
UDP,-,93,49,1859,1814,0.6421486336302711,REQ,Fuzzers,1
TCP,http,27,48,284,2896,0.21037438827389743,FIN,Normal,0
UDP,dns,18,62,121,3799,0.7623170967943181,INT,Generic,1
TCP,ftp,68,33,3984,2130,0.29803544848441,CON,Exploits,1
UDP,-,27,35,3527,6858,0.6537924077507588,REQ,Fuzzers,1
TCP,http,96,3,4420,2973,0.19451413329198475,FIN,Normal,0
UDP,dns,20,80,3512,5263,0.9522740402138103,INT,Generic,1
TCP,ftp,71,9,4751,1672,0.7255762256394491,CON,Exploits,1
UDP,-,53,22,2669,2687,0.44511555621103305,REQ,Fuzzers,1
TCP,http,38,13,3960,1279,0.9921776108803458,FIN,Normal,0
UDP,dns,25,43,1884,2630,0.7928951610219024,INT,Generic,1
TCP,ftp,32,54,4858,3137,0.06839989884202413,CON,Exploits,1
UDP,-,81,3,1513,5934,0.35449209857981934,REQ,Fuzzers,1
TCP,http,57,25,2513,4872,0.2376292311070365,FIN,Normal,0
UDP,dns,69,21,3412,4301,0.1538520138501691,INT,Generic,1
TCP,ftp,92,45,2801,9039,0.2973938475927772,CON,Exploits,1
UDP,-,15,28,3019,5023,0.263031628428017,REQ,Fuzzers,1
TCP,http,29,36,3325,7040,0.8079226019496679,FIN,Normal,0
UDP,dns,78,39,3602,5618,0.6258710665333728,INT,Generic,1
TCP,ftp,12,23,1671,2858,0.09475163340721371,CON,Exploits,1
UDP,-,73,23,4228,726,0.3199891525030931,REQ,Fuzzers,1
TCP,http,32,39,2915,7441,0.2631891956916196,FIN,Normal,0
UDP,dns,53,51,3161,8036,0.5384397290272858,INT,Generic,1
TCP,ftp,27,31,3035,366,0.2822065704167377,CON,Exploits,1
UDP,-,49,97,4384,329,0.3776965381880054,REQ,Fuzzers,1
TCP,http,64,67,1036,9493,0.13831481009443503,FIN,Normal,0
UDP,dns,22,75,969,5509,0.42397236945525807,INT,Generic,1
TCP,ftp,38,24,4841,7856,0.2231740060549421,CON,Exploits,1
UDP,-,83,61,1093,4582,0.5024014804287924,REQ,Fuzzers,1
TCP,http,81,77,2152,9794,0.9690361990465377,FIN,Normal,0
UDP,dns,12,18,742,6957,0.6438596353319417,INT,Generic,1
TCP,ftp,32,93,2614,5538,0.6069257272503759,CON,Exploits,1
UDP,-,46,58,4314,3851,0.7196550970989957,REQ,Fuzzers,1
TCP,http,79,59,1361,6611,0.9406915900466218,FIN,Normal,0
UDP,dns,6,17,2735,2724,0.7683947392159817,INT,Generic,1
TCP,ftp,20,46,2687,7223,0.7962584372821822,CON,Exploits,1
UDP,-,51,2,3134,6317,0.15564183671687437,REQ,Fuzzers,1
TCP,http,36,8,4609,9086,0.16907602486301676,FIN,Normal,0
UDP,dns,36,88,2454,2251,0.16802862604602575,INT,Generic,1
TCP,ftp,52,76,1127,9069,0.668870671240806,CON,Exploits,1
UDP,-,18,1,2475,4478,0.09387021359289072,REQ,Fuzzers,1
TCP,http,39,31,1521,6160,0.3721224659406839,FIN,Normal,0
UDP,dns,5,89,3927,7636,0.386015011049054,INT,Generic,1
TCP,ftp,6,34,3842,9445,0.5682420447861508,CON,Exploits,1
UDP,-,34,70,3549,88,0.4631558119540352,REQ,Fuzzers,1
TCP,http,84,40,4761,6272,0.0670075973126143,FIN,Normal,0
UDP,dns,54,41,417,8361,0.9517611279365628,INT,Generic,1
TCP,ftp,42,46,3487,5029,0.1398449470916311,CON,Exploits,1
UDP,-,77,54,4364,6022,0.7410925184517142,REQ,Fuzzers,1
TCP,http,10,29,1682,8801,0.5632032292824141,FIN,Normal,0
UDP,dns,59,61,187,1871,0.012277899741409803,INT,Generic,1
TCP,ftp,70,90,1369,3381,0.864547342825112,CON,Exploits,1
UDP,-,54,87,2666,5806,0.9934105212426863,REQ,Fuzzers,1
TCP,http,86,73,2054,8110,0.9478104130142727,FIN,Normal,0
UDP,dns,16,57,3333,4890,0.4456512840982315,INT,Generic,1
TCP,ftp,19,75,1289,9643,0.35023932297391047,CON,Exploits,1
UDP,-,68,8,3860,193,0.42930198189435287,REQ,Fuzzers,1
TCP,http,45,86,1409,5175,0.26986482284635205,FIN,Normal,0
UDP,dns,67,41,1311,2081,0.15138716921389506,INT,Generic,1
TCP,ftp,97,18,4240,9248,0.8169211333685209,CON,Exploits,1
UDP,-,46,52,570,1669,0.3801887089067896,REQ,Fuzzers,1
TCP,http,5,20,647,3260,0.4375858236660749,FIN,Normal,0
UDP,dns,16,73,659,7832,0.5829218234034774,INT,Generic,1
TCP,ftp,30,43,3384,6775,0.008309077943602139,CON,Exploits,1
UDP,-,67,82,285,3936,0.804372713572853,REQ,Fuzzers,1
TCP,http,8,4,1349,7757,0.8042817558660934,FIN,Normal,0
UDP,dns,22,17,2392,3262,0.18900266438257374,INT,Generic,1
TCP,ftp,72,23,3227,7585,0.8643102381044377,CON,Exploits,1
UDP,-,75,65,2903,3477,0.12497373558137104,REQ,Fuzzers,1
TCP,http,83,31,2566,5089,0.043395694429404164,FIN,Normal,0
UDP,dns,1,9,3301,1260,0.5164805856832432,INT,Generic,1
TCP,ftp,50,78,1353,3629,0.04168331439794504,CON,Exploits,1
UDP,-,28,3,1855,5396,0.45701477712569083,REQ,Fuzzers,1
TCP,http,28,22,3926,4051,0.5371061941435608,FIN,Normal,0
UDP,dns,84,22,4509,7673,0.8279383487870634,INT,Generic,1
TCP,ftp,28,24,4903,141,0.5339300744735754,CON,Exploits,1
UDP,-,61,30,4722,5367,0.9214698888577301,REQ,Fuzzers,1
TCP,http,90,47,2511,7558,0.579967038130937,FIN,Normal,0
UDP,dns,1,73,4772,9135,0.3680072032083558,INT,Generic,1
TCP,ftp,41,90,1008,4023,0.6815237347242562,CON,Exploits,1
UDP,-,73,50,1123,8036,0.3601041725914498,REQ,Fuzzers,1
TCP,http,16,97,3046,5494,0.11752527665639134,FIN,Normal,0
UDP,dns,67,13,650,3203,0.6415905543221347,INT,Generic,1
TCP,ftp,74,54,4440,6379,0.22589011875536225,CON,Exploits,1
UDP,-,39,15,3474,1299,0.21910326611899844,REQ,Fuzzers,1
TCP,http,47,22,1730,8400,0.5601874218911397,FIN,Normal,0
UDP,dns,62,77,2815,9955,0.39830933146542036,INT,Generic,1
TCP,ftp,12,78,396,6584,0.854854094218531,CON,Exploits,1
UDP,-,52,16,3050,1793,0.6684167942510073,REQ,Fuzzers,1
TCP,http,99,1,373,6900,0.7810530562300949,FIN,Normal,0
UDP,dns,40,46,1639,7872,0.5163088831842073,INT,Generic,1
TCP,ftp,16,91,1347,3222,0.15046595833476084,CON,Exploits,1
UDP,-,84,45,3246,5946,0.3996786109436449,REQ,Fuzzers,1
TCP,http,24,75,518,3935,0.27446035178551753,FIN,Normal,0
UDP,dns,57,7,1640,8198,0.6186207600959209,INT,Generic,1
TCP,ftp,19,47,4437,2398,0.7528956441591551,CON,Exploits,1
UDP,-,16,26,3169,6333,0.545839058858946,REQ,Fuzzers,1
TCP,http,38,51,2027,2581,0.7748876162107965,FIN,Normal,0
UDP,dns,85,59,88,2768,0.5228260715507966,INT,Generic,1
TCP,ftp,11,63,248,8417,0.06684526381093014,CON,Exploits,1
UDP,-,29,77,283,20,0.7089689587243719,REQ,Fuzzers,1
TCP,http,91,38,3682,7495,0.006709693600157052,FIN,Normal,0
UDP,dns,17,31,4153,7106,0.15575600191681593,INT,Generic,1
TCP,ftp,14,23,525,5587,0.36137348132678015,CON,Exploits,1
UDP,-,98,35,2408,8854,0.9916971842433898,REQ,Fuzzers,1
TCP,http,26,8,354,3721,0.9175176490704392,FIN,Normal,0
UDP,dns,63,58,4818,7182,0.08089195637281332,INT,Generic,1
TCP,ftp,30,58,1847,8539,0.27186877568175394,CON,Exploits,1
UDP,-,39,85,4216,8323,0.4962633416850668,REQ,Fuzzers,1
TCP,http,10,76,3798,4472,0.7696154070601053,FIN,Normal,0
UDP,dns,53,25,449,2875,0.40030668383501566,INT,Generic,1
TCP,ftp,93,50,2757,1792,0.4200818543926286,CON,Exploits,1
UDP,-,81,50,624,1115,0.6630458179771395,REQ,Fuzzers,1
TCP,http,38,76,4082,9701,0.1448510997388901,FIN,Normal,0
UDP,dns,29,40,4676,2148,0.573549210177312,INT,Generic,1
TCP,ftp,20,27,1637,2,0.6738472451195777,CON,Exploits,1
UDP,-,60,8,2645,5648,0.979733601758041,REQ,Fuzzers,1
TCP,http,90,91,1508,3649,0.6640999172470575,FIN,Normal,0
UDP,dns,95,95,1164,6397,0.8821151853616512,INT,Generic,1
TCP,ftp,51,29,146,3701,0.7529645127590459,CON,Exploits,1
UDP,-,19,90,4187,750,0.984570210084054,REQ,Fuzzers,1
TCP,http,57,81,2637,6282,0.18871378589610444,FIN,Normal,0
UDP,dns,19,3,1977,2820,0.4885109783376186,INT,Generic,1
TCP,ftp,85,38,1147,2667,0.7090236887762057,CON,Exploits,1
UDP,-,44,42,3938,4222,0.9882007409260174,REQ,Fuzzers,1
TCP,http,83,17,2608,8771,0.803619062194368,FIN,Normal,0
UDP,dns,45,72,4472,773,0.010691879834693552,INT,Generic,1
TCP,ftp,46,25,4403,8207,0.8608301969058823,CON,Exploits,1
UDP,-,66,17,4331,376,0.2504957484177329,REQ,Fuzzers,1
TCP,http,6,68,4063,7444,0.9541882512991894,FIN,Normal,0
UDP,dns,46,37,2438,8882,0.0005920453102337131,INT,Generic,1
TCP,ftp,76,58,507,2463,0.062197562074249535,CON,Exploits,1
UDP,-,27,42,3492,6328,0.5746441022541237,REQ,Fuzzers,1
TCP,http,62,2,2925,3399,0.06605183106236068,FIN,Normal,0
UDP,dns,33,49,2198,5024,0.26800518365029813,INT,Generic,1
TCP,ftp,74,5,2494,90,0.034057435590349794,CON,Exploits,1
UDP,-,99,31,1388,523,0.036689447177479795,REQ,Fuzzers,1
TCP,http,94,71,4244,9131,0.24481415047217048,FIN,Normal,0
UDP,dns,28,40,4825,8477,0.8091490666290493,INT,Generic,1
TCP,ftp,5,52,3438,8099,0.5231379350783046,CON,Exploits,1
UDP,-,87,54,135,2541,0.8458470401252547,REQ,Fuzzers,1
TCP,http,29,78,517,9199,0.8597972352842796,FIN,Normal,0
UDP,dns,76,14,2645,8119,0.9075573423779502,INT,Generic,1
TCP,ftp,15,20,448,3497,0.6939886885775045,CON,Exploits,1
UDP,-,95,52,3215,5641,0.46225630072107815,REQ,Fuzzers,1
TCP,http,82,47,2136,1407,0.33234741020505687,FIN,Normal,0
UDP,dns,70,56,4774,4332,0.44893720522434655,INT,Generic,1
TCP,ftp,95,90,4353,7591,0.7106445516200868,CON,Exploits,1
UDP,-,49,40,921,4954,0.06744857159290751,REQ,Fuzzers,1
TCP,http,10,49,3360,9131,0.04757760913588083,FIN,Normal,0
UDP,dns,1,10,3522,8459,0.08817460335160965,INT,Generic,1
TCP,ftp,64,75,2728,8336,0.9807143896324816,CON,Exploits,1
UDP,-,70,89,1123,7093,0.33240070316349235,REQ,Fuzzers,1
TCP,http,59,24,587,7682,0.9067699922867748,FIN,Normal,0
UDP,dns,20,27,4344,7104,0.40456068318254357,INT,Generic,1
TCP,ftp,52,35,4391,9362,0.4676779383757057,CON,Exploits,1
UDP,-,11,87,3307,674,0.4900515261375543,REQ,Fuzzers,1
TCP,http,8,88,643,788,0.29847316066342466,FIN,Normal,0
UDP,dns,75,76,4762,8398,0.04975327090362747,INT,Generic,1
TCP,ftp,8,63,129,8995,0.5658259434237679,CON,Exploits,1
UDP,-,6,62,1272,6376,0.45660684465287893,REQ,Fuzzers,1
TCP,http,67,46,4307,2264,0.8026292982756449,FIN,Normal,0
UDP,dns,21,1,1346,9739,0.3624309894014851,INT,Generic,1
TCP,ftp,28,29,843,5012,0.3873122943269832,CON,Exploits,1
UDP,-,40,47,3761,621,0.13017946606524022,REQ,Fuzzers,1
TCP,http,46,87,524,3007,0.43954059424779646,FIN,Normal,0
UDP,dns,25,83,2740,9781,0.9219093607741012,INT,Generic,1
TCP,ftp,88,92,3665,9375,0.9183929519402675,CON,Exploits,1
UDP,-,76,97,632,9951,0.1895452102344224,REQ,Fuzzers,1
TCP,http,92,8,3054,7373,0.09058314120236333,FIN,Normal,0
UDP,dns,89,93,2358,2280,0.35647363267626586,INT,Generic,1
TCP,ftp,43,94,3013,3334,0.569948173931892,CON,Exploits,1
UDP,-,83,76,4246,7989,0.77537420581799,REQ,Fuzzers,1
TCP,http,71,78,2458,247,0.07335589207894888,FIN,Normal,0
UDP,dns,69,79,3603,8992,0.06742630401262006,INT,Generic,1
TCP,ftp,61,74,186,6221,0.22795941988030943,CON,Exploits,1
UDP,-,60,28,1047,7570,0.9555658257291877,REQ,Fuzzers,1
TCP,http,89,77,1708,692,0.8730322911917697,FIN,Normal,0
UDP,dns,23,19,4391,6331,0.5202833162173568,INT,Generic,1
TCP,ftp,39,29,3857,585,0.00663688476944424,CON,Exploits,1
UDP,-,72,11,2662,1870,0.012976012544627102,REQ,Fuzzers,1
TCP,http,91,1,326,8444,0.5318031383416424,FIN,Normal,0
UDP,dns,1,20,682,4423,0.22865715309503898,INT,Generic,1
TCP,ftp,66,14,2184,1425,0.5328225292815708,CON,Exploits,1
UDP,-,4,58,645,2835,0.10335690687555665,REQ,Fuzzers,1
TCP,http,93,97,4385,5092,0.7894278521555167,FIN,Normal,0
UDP,dns,9,60,3405,7263,0.9550431051393155,INT,Generic,1
TCP,ftp,29,38,4266,6762,0.3597460080338204,CON,Exploits,1
UDP,-,85,37,2438,3857,0.5477077670145759,REQ,Fuzzers,1
TCP,http,71,81,2199,5543,0.2545317891068981,FIN,Normal,0
UDP,dns,2,54,2695,8664,0.4604053233648757,INT,Generic,1
TCP,ftp,60,34,51,2111,0.14298849594294794,CON,Exploits,1
UDP,-,3,57,1115,6651,0.6186125158133875,REQ,Fuzzers,1
TCP,http,9,66,1558,4630,0.15747991106364567,FIN,Normal,0
UDP,dns,68,73,1468,7062,0.6405910444073293,INT,Generic,1
TCP,ftp,41,75,900,5756,0.9878631290548646,CON,Exploits,1
UDP,-,24,18,2769,4034,0.5795608438876977,REQ,Fuzzers,1
TCP,http,60,87,1193,5929,0.315194165580438,FIN,Normal,0
UDP,dns,1,75,1661,6032,0.5471857298936198,INT,Generic,1
TCP,ftp,61,52,3218,3259,0.2581403608612123,CON,Exploits,1
UDP,-,63,85,4918,7348,0.5161150352533558,REQ,Fuzzers,1
TCP,http,71,51,1506,8767,0.6656474509212094,FIN,Normal,0
UDP,dns,20,12,4897,584,0.16883441861472992,INT,Generic,1
TCP,ftp,27,19,3893,5742,0.5791231543342087,CON,Exploits,1
UDP,-,60,35,3941,8723,0.310369660755733,REQ,Fuzzers,1
TCP,http,60,7,2117,4416,0.849315129389535,FIN,Normal,0
UDP,dns,93,81,4588,2519,0.7820374060757257,INT,Generic,1
TCP,ftp,11,6,2925,7187,0.032950710639418346,CON,Exploits,1
UDP,-,16,56,1916,2720,0.283130557718031,REQ,Fuzzers,1
TCP,http,19,35,996,930,0.16274938002437156,FIN,Normal,0
UDP,dns,20,87,3063,42,0.321267286217364,INT,Generic,1
TCP,ftp,98,25,3238,1896,0.9202729568890098,CON,Exploits,1
UDP,-,12,40,3291,6146,0.6460438665125506,REQ,Fuzzers,1
TCP,http,94,7,517,6555,0.8758576715059376,FIN,Normal,0
UDP,dns,28,43,3411,114,0.17749002371511313,INT,Generic,1
TCP,ftp,10,4,3100,366,0.20012382172020637,CON,Exploits,1
UDP,-,12,6,3412,5160,0.5543674446255412,REQ,Fuzzers,1
TCP,http,97,17,931,1395,0.9580512581303999,FIN,Normal,0
UDP,dns,42,86,2734,4544,0.45039671960806227,INT,Generic,1
TCP,ftp,78,43,4398,516,0.3046361525525577,CON,Exploits,1
UDP,-,76,77,1371,4118,0.3154099631288275,REQ,Fuzzers,1
TCP,http,67,5,814,6476,0.8931724421012399,FIN,Normal,0
UDP,dns,51,30,2842,5775,0.481963436361584,INT,Generic,1
TCP,ftp,44,1,2593,9463,0.24847520652477006,CON,Exploits,1
UDP,-,9,72,2588,4746,0.8509565306171003,REQ,Fuzzers,1
TCP,http,44,95,119,857,0.9393231304306363,FIN,Normal,0
UDP,dns,48,75,1367,8889,0.973152899062434,INT,Generic,1
TCP,ftp,76,71,2330,9995,0.7910052060114671,CON,Exploits,1
UDP,-,41,67,1504,5875,0.5402056986191115,REQ,Fuzzers,1
TCP,http,61,46,1198,4951,0.21391074342965766,FIN,Normal,0
UDP,dns,33,88,1378,1674,0.4963837610440184,INT,Generic,1
TCP,ftp,56,61,3701,7859,0.9522981262166152,CON,Exploits,1
UDP,-,92,50,2923,908,0.49157094152156855,REQ,Fuzzers,1
TCP,http,11,97,1932,5712,0.7095819263151507,FIN,Normal,0
UDP,dns,48,46,2497,9237,0.11566016270554913,INT,Generic,1
TCP,ftp,88,74,958,7684,0.665675535697131,CON,Exploits,1
UDP,-,15,18,4003,9913,0.5211743629612082,REQ,Fuzzers,1
TCP,http,9,97,4288,9917,0.7291568125168688,FIN,Normal,0
UDP,dns,48,24,1168,4249,0.37254286143050663,INT,Generic,1
TCP,ftp,62,53,1566,5235,0.48140214662826086,CON,Exploits,1
UDP,-,13,54,4777,1235,0.08404225793321252,REQ,Fuzzers,1
TCP,http,62,56,604,6980,0.5193173044084917,FIN,Normal,0
UDP,dns,90,26,1557,5155,0.8651910396235076,INT,Generic,1
TCP,ftp,9,87,342,591,0.5972547060267411,CON,Exploits,1
UDP,-,13,74,3000,195,0.9126379885698221,REQ,Fuzzers,1
TCP,http,27,38,4525,2288,0.1261544031494648,FIN,Normal,0
UDP,dns,53,96,605,6895,0.9820392236504067,INT,Generic,1
TCP,ftp,4,79,3633,8004,0.39304342465236264,CON,Exploits,1
UDP,-,87,34,1255,1248,0.7094229294557195,REQ,Fuzzers,1
TCP,http,83,53,2673,4396,0.8979765202134331,FIN,Normal,0
UDP,dns,92,61,3328,966,0.6622365130497403,INT,Generic,1
TCP,ftp,11,96,2649,6570,0.8194639346308167,CON,Exploits,1
UDP,-,80,33,2807,6600,0.7248996065928188,REQ,Fuzzers,1
TCP,http,41,11,1854,6068,0.8166400799005799,FIN,Normal,0
UDP,dns,61,16,1429,991,0.9990574288748925,INT,Generic,1
TCP,ftp,42,20,2593,5626,0.5122240532979154,CON,Exploits,1
UDP,-,80,12,864,9759,0.460803858965927,REQ,Fuzzers,1
TCP,http,3,26,3729,146,0.22750099139911628,FIN,Normal,0
UDP,dns,54,48,3575,1455,0.345516886489046,INT,Generic,1
TCP,ftp,17,91,2919,9392,0.3362215588757811,CON,Exploits,1
UDP,-,23,68,3823,2426,0.08030332334728985,REQ,Fuzzers,1
TCP,http,75,3,1838,4401,0.7885796508198113,FIN,Normal,0
UDP,dns,71,85,3866,7977,0.7812776166484791,INT,Generic,1
TCP,ftp,66,28,4654,4072,0.6461022452187073,CON,Exploits,1
UDP,-,70,19,2725,4987,0.628875415328094,REQ,Fuzzers,1
TCP,http,71,78,4974,5306,0.4798443316802451,FIN,Normal,0
UDP,dns,52,35,4165,8495,0.9062695692437295,INT,Generic,1
TCP,ftp,25,59,2201,8940,0.5833732094751162,CON,Exploits,1
UDP,-,32,44,4141,2574,0.754138188615512,REQ,Fuzzers,1
TCP,http,24,56,3724,2348,0.5737172607199963,FIN,Normal,0
UDP,dns,18,41,4072,3870,0.1686511345642021,INT,Generic,1
TCP,ftp,88,99,2452,9651,0.2884917631713243,CON,Exploits,1
UDP,-,21,24,3728,2000,0.022437069042953617,REQ,Fuzzers,1
TCP,http,30,81,3542,9324,0.4741587677391996,FIN,Normal,0
